instance,mode,seed,parse_ms,gate_ms,recovery_ms,registry_ms,flow_ms,witness_ms,fallback_ms,fallback_serialize_ms,fallback_overhead_ms,total_end_to_end_ms,structural_result,fallback_used,peak_rss_kb
flat75-58.cnf,E_lkk_selector,1,2.8588,0.140722,0.285027,1.54738,0,0,25.9488,2.01601,17.9649,40.2895,UNKNOWN,True,4776
flat75-59.cnf,D_lkk_kissat,1,9.67135,0.113457,0.265169,1.33804,0,0,13.1243,2.78793,2.78793,35.1741,UNKNOWN,True,4596
flat75-59.cnf,E_lkk_selector,1,2.43234,0.109615,0.240169,1.29658,0,0,14.6364,1.53024,1.53024,31.8233,UNKNOWN,True,4692
flat75-59.cnf,C_lkk_cadical,1,3.01952,0.161308,0.351985,1.98182,0,0,0.374814,0,0,8.7082,UNKNOWN,True,5384
flat75-6.cnf,E_lkk_selector,1,9.92755,0.111892,0.25078,1.31102,0,0,17.8175,1.80021,9.61774,40.9976,UNKNOWN,True,4688
flat75-6.cnf,C_lkk_cadical,1,2.15951,0.107923,0.24511,1.3081,0,0,0.426993,0,0,5.32156,UNKNOWN,True,5452
flat75-6.cnf,D_lkk_kissat,1,2.59322,0.126286,0.258355,1.35587,0,0,17.1325,1.63462,8.76713,32.9017,UNKNOWN,True,4704
flat75-60.cnf,C_lkk_cadical,1,3.37576,0.145754,0.321245,1.67666,0,0,0.63909,0,0,7.59528,UNKNOWN,True,5552
flat75-60.cnf,D_lkk_kissat,1,3.50097,0.129594,0.339605,1.66797,0,0,27.9519,2.2887,20.2406,47.4149,UNKNOWN,True,4752
flat75-60.cnf,E_lkk_selector,1,2.98289,0.130017,0.296369,1.62216,0,0,23.8164,1.76753,15.5839,40.448,UNKNOWN,True,4716
flat75-62.cnf,C_lkk_cadical,1,4.40628,0.167166,0.361472,1.89938,0,0,1.17958,0,0,9.53386,UNKNOWN,True,5608
flat75-62.cnf,D_lkk_kissat,1,3.56896,0.155561,0.354404,1.76216,0,0,24.1893,2.19697,16.3863,45.1504,UNKNOWN,True,4700
flat75-62.cnf,E_lkk_selector,1,2.054,0.103427,0.239106,1.25519,0,0,21.0652,1.63463,12.6998,35.6434,UNKNOWN,True,4636
flat75-63.cnf,C_lkk_cadical,1,9.54885,0.123224,0.269148,1.40252,0,0,0.590742,0,0,13.248,UNKNOWN,True,5452
flat75-63.cnf,D_lkk_kissat,1,2.1342,0.10878,0.241131,1.28774,0,0,19.0926,1.41796,10.5105,31.5337,UNKNOWN,True,4684
flat75-63.cnf,E_lkk_selector,1,2.35207,0.107076,0.238798,1.2674,0,0,20.2368,1.83388,12.0707,34.138,UNKNOWN,True,4636
flat75-64.cnf,D_lkk_kissat,1,12.1483,0.149734,0.325275,1.74703,0,0,25.4483,2.34503,17.7933,53.3515,UNKNOWN,True,4532
flat75-64.cnf,E_lkk_selector,1,3.38508,0.165294,0.291979,1.65981,0,0,23.6439,1.9255,15.5694,39.8161,UNKNOWN,True,4648
flat75-64.cnf,C_lkk_cadical,1,2.7523,0.131558,0.30423,1.56051,0,0,0.442166,0,0,5.95682,UNKNOWN,True,5608
flat75-65.cnf,E_lkk_selector,1,10.2316,0.109652,0.24556,1.30602,0,0,17.8142,1.5911,9.40531,40.9443,UNKNOWN,True,4692
flat75-65.cnf,C_lkk_cadical,1,3.17231,0.148165,0.290557,1.62155,0,0,0.441021,0,0,6.38374,UNKNOWN,True,5460
flat75-65.cnf,D_lkk_kissat,1,2.41637,0.11207,0.249798,1.36752,0,0,18.807,1.42846,10.2354,31.7526,UNKNOWN,True,4624
flat75-66.cnf,C_lkk_cadical,1,2.72949,0.116971,0.278013,1.36203,0,0,0.295995,0,0,5.46305,UNKNOWN,True,5408
flat75-66.cnf,D_lkk_kissat,1,2.95932,0.132288,0.3226,1.77348,0,0,23.5669,2.42336,2.42336,42.9646,UNKNOWN,True,4720
flat75-66.cnf,E_lkk_selector,1,3.36489,0.167651,0.32246,1.68056,0,0,16.3021,1.82849,1.82849,32.525,UNKNOWN,True,4720
flat75-67.cnf,C_lkk_cadical,1,2.32593,0.118305,0.243685,1.24297,0,0,0.475948,0,0,5.05764,UNKNOWN,True,5516
flat75-67.cnf,D_lkk_kissat,1,2.93663,0.174758,0.382173,1.3842,0,0,22.3224,1.69811,14.0205,40.8334,UNKNOWN,True,4724
flat75-67.cnf,E_lkk_selector,1,2.83655,0.119116,0.247621,1.27453,0,0,21.2231,1.63759,12.8606,38.0817,UNKNOWN,True,4592
flat75-68.cnf,C_lkk_cadical,1,8.01467,0.102424,0.230066,1.22033,0,0,0.727672,0,0,11.122,UNKNOWN,True,5576
flat75-68.cnf,D_lkk_kissat,1,2.56505,0.151115,0.284793,1.49571,0,0,33.9328,1.53934,25.4722,50.9794,UNKNOWN,True,4532
flat75-68.cnf,E_lkk_selector,1,3.13486,0.143341,0.274271,1.52922,0,0,30.5533,1.90497,22.4583,46.3796,UNKNOWN,True,4696
flat75-69.cnf,D_lkk_kissat,1,11.1757,0.152597,0.309014,1.68979,0,0,23.0954,2.08661,15.182,47.4773,UNKNOWN,True,4536
flat75-69.cnf,E_lkk_selector,1,2.63158,0.125494,0.286042,1.54133,0,0,20.7481,1.61878,12.3669,37.4636,UNKNOWN,True,4648
flat75-69.cnf,C_lkk_cadical,1,2.76091,0.117291,0.263414,1.5408,0,0,0.682609,0,0,6.14264,UNKNOWN,True,5408
flat75-7.cnf,E_lkk_selector,1,10.3226,0.152696,0.310382,1.79156,0,0,22.8821,1.90705,14.7892,49.6438,UNKNOWN,True,4556
flat75-7.cnf,C_lkk_cadical,1,2.19399,0.111471,0.243867,1.30113,0,0,0.585613,0,0,5.11763,UNKNOWN,True,5596
flat75-7.cnf,D_lkk_kissat,1,2.15385,0.10894,0.241514,1.30605,0,0,20.2548,1.65899,11.9138,33.9318,UNKNOWN,True,4648
flat75-71.cnf,C_lkk_cadical,1,3.01881,0.130859,0.280597,1.46989,0,0,0.425966,0,0,6.04283,UNKNOWN,True,5440
flat75-71.cnf,D_lkk_kissat,1,2.19172,0.107706,0.270719,1.36359,0,0,30.2318,1.76339,21.9951,47.9444,UNKNOWN,True,4532
flat75-71.cnf,E_lkk_selector,1,2.22226,0.109027,0.24247,1.30746,0,0,20.3523,1.33477,11.6871,34.0165,UNKNOWN,True,4640
flat75-72.cnf,C_lkk_cadical,1,2.27616,0.107449,0.239433,1.2772,0,0,0.309946,0,0,4.88723,UNKNOWN,True,5480
flat75-72.cnf,D_lkk_kissat,1,2.47531,0.11246,0.256607,1.3106,0,0,14.8657,1.42464,1.42464,28.7348,UNKNOWN,True,4724
flat75-72.cnf,E_lkk_selector,1,2.51933,0.106113,0.23809,1.24181,0,0,12.9952,1.54945,1.54945,29.0096,UNKNOWN,True,4716
flat75-74.cnf,C_lkk_cadical,1,8.41748,0.115109,0.269079,1.31613,0,0,0.801898,0,0,11.6703,UNKNOWN,True,5548
flat75-74.cnf,D_lkk_kissat,1,2.4093,0.116344,0.243088,1.38332,0,0,18.698,1.67772,10.3757,34.5904,UNKNOWN,True,4648
flat75-74.cnf,E_lkk_selector,1,2.66956,0.124597,0.287195,1.57164,0,0,26.9407,1.92581,18.8666,43.7052,UNKNOWN,True,4536
flat75-75.cnf,D_lkk_kissat,1,11.586,0.128708,0.301015,1.65875,0,0,17.9288,2.25182,2.25182,47.2284,UNKNOWN,True,4544
flat75-75.cnf,E_lkk_selector,1,3.17696,0.166935,0.327765,1.92634,0,0,19.4996,2.15733,2.15733,37.5297,UNKNOWN,True,4692
flat75-75.cnf,C_lkk_cadical,1,3.08937,0.161241,0.323032,1.75188,0,0,0.362633,0,0,6.49104,UNKNOWN,True,5476
flat75-76.cnf,E_lkk_selector,1,13.0706,0.178089,0.365481,1.94982,0,0,27.2564,2.81603,20.0724,58.6776,UNKNOWN,True,4624
flat75-76.cnf,C_lkk_cadical,1,3.23347,0.166223,0.324865,1.76296,0,0,0.933398,0,0,7.43132,UNKNOWN,True,5632
flat75-76.cnf,D_lkk_kissat,1,3.77692,0.176445,0.332712,1.79566,0,0,26.4743,2.14308,18.6173,49.8632,UNKNOWN,True,4596
flat75-77.cnf,C_lkk_cadical,1,2.0881,0.115397,0.267811,1.46113,0,0,0.312817,0,0,5.24455,UNKNOWN,True,5368
flat75-77.cnf,D_lkk_kissat,1,2.73457,0.119235,0.272874,1.55246,0,0,16.1789,1.61557,1.61557,31.6205,UNKNOWN,True,4632
flat75-77.cnf,E_lkk_selector,1,3.60629,0.136255,0.293577,1.66584,0,0,18.7438,2.01113,2.01113,38.9002,UNKNOWN,True,4632
flat75-78.cnf,C_lkk_cadical,1,3.34301,0.137265,0.295451,1.61389,0,0,0.451116,0,0,6.82453,UNKNOWN,True,5620
flat75-78.cnf,D_lkk_kissat,1,2.8095,0.128991,0.238829,1.28432,0,0,16.3911,1.63054,8.02162,30.5568,UNKNOWN,True,4792
flat75-78.cnf,E_lkk_selector,1,2.73636,0.135704,0.267836,1.42067,0,0,26.6828,2.169,18.8518,46.6957,UNKNOWN,True,4600
flat75-79.cnf,C_lkk_cadical,1,11.2372,0.143033,0.334602,1.74372,0,0,0.753983,0,0,15.3916,UNKNOWN,True,5732
flat75-79.cnf,D_lkk_kissat,1,3.0278,0.140823,0.317081,1.60611,0,0,26.8569,1.87562,18.7325,44.9269,UNKNOWN,True,4628
flat75-79.cnf,E_lkk_selector,1,4.67323,0.13824,0.310887,1.68697,0,0,23.2492,2.29063,15.5398,45.7919,UNKNOWN,True,4636
flat75-8.cnf,D_lkk_kissat,1,12.4889,0.164413,0.311179,1.68801,0,0,21.7252,2.23029,13.9555,49.2769,UNKNOWN,True,4632
flat75-8.cnf,E_lkk_selector,1,3.71257,0.169764,0.324251,1.75659,0,0,23.0475,2.16562,15.2131,43.8811,UNKNOWN,True,4684
flat75-8.cnf,C_lkk_cadical,1,2.80696,0.133046,0.33862,1.60419,0,0,0.834752,0,0,6.53053,UNKNOWN,True,5604
flat75-80.cnf,E_lkk_selector,1,15.823,0.174494,0.352488,1.70275,0,0,25.0178,2.21256,17.2303,58.5203,UNKNOWN,True,4636
flat75-80.cnf,C_lkk_cadical,1,2.56326,0.13825,0.294749,1.57702,0,0,1.08556,0,0,6.57941,UNKNOWN,True,5728
flat75-80.cnf,D_lkk_kissat,1,3.89614,0.150878,0.345846,1.77011,0,0,27.5736,2.40045,19.974,47.2934,UNKNOWN,True,4568
flat75-81.cnf,C_lkk_cadical,1,2.55009,0.161799,0.39166,2.3894,0,0,0.780826,0,0,7.07072,UNKNOWN,True,5560
flat75-81.cnf,D_lkk_kissat,1,2.48224,0.143265,0.285052,1.52109,0,0,22.5006,1.76179,14.2624,38.9439,UNKNOWN,True,4692
flat75-81.cnf,E_lkk_selector,1,3.3771,0.180851,0.335869,1.72697,0,0,26.5993,2.384,18.9833,47.157,UNKNOWN,True,4652
flat75-82.cnf,C_lkk_cadical,1,3.28392,0.129291,0.289412,1.56202,0,0,0.717412,0,0,6.89076,UNKNOWN,True,5684
flat75-82.cnf,D_lkk_kissat,1,3.22906,0.141967,0.356989,1.72233,0,0,25.4618,1.88179,17.3436,43.4455,UNKNOWN,True,4656
flat75-82.cnf,E_lkk_selector,1,2.57237,0.123174,0.2856,1.52424,0,0,20.7415,1.81007,12.5516,39.2199,UNKNOWN,True,4716
flat75-83.cnf,C_lkk_cadical,1,11.8707,0.131338,0.29181,1.55491,0,0,0.587129,0,0,15.3791,UNKNOWN,True,5636
flat75-83.cnf,D_lkk_kissat,1,2.84389,0.148365,0.32244,1.60475,0,0,23.9759,2.12051,16.0964,40.3617,UNKNOWN,True,4572
flat75-83.cnf,E_lkk_selector,1,3.15633,0.150459,0.318942,1.81356,0,0,26.7093,2.39026,19.0995,44.877,UNKNOWN,True,4756
flat75-84.cnf,D_lkk_kissat,1,9.74916,0.110565,0.241884,1.29092,0,0,12.0251,1.59843,1.59843,33.7093,UNKNOWN,True,4740
flat75-84.cnf,E_lkk_selector,1,3.08243,0.131303,0.306015,1.60002,0,0,16.2623,2.07455,2.07455,35.143,UNKNOWN,True,4716
flat75-84.cnf,C_lkk_cadical,1,2.73552,0.15062,0.332372,1.76362,0,0,0.374907,0,0,6.47062,UNKNOWN,True,5240
flat75-85.cnf,E_lkk_selector,1,8.95275,0.11483,0.236957,1.24846,0,0,18.7358,1.7328,10.4686,41.5591,UNKNOWN,True,4568
flat75-85.cnf,C_lkk_cadical,1,2.39879,0.110838,0.242838,1.32054,0,0,0.638525,0,0,5.38462,UNKNOWN,True,5680
flat75-85.cnf,D_lkk_kissat,1,3.83047,0.162143,0.338609,1.82036,0,0,25.911,2.24875,18.1597,47.7191,UNKNOWN,True,4632
flat75-86.cnf,C_lkk_cadical,1,3.0856,0.141716,0.332433,1.79985,0,0,0.375815,0,0,6.6664,UNKNOWN,True,5472
flat75-86.cnf,D_lkk_kissat,1,2.81872,0.141476,0.294461,1.58866,0,0,14.7888,1.93646,1.93646,33.2773,UNKNOWN,True,4688
flat75-86.cnf,E_lkk_selector,1,3.59701,0.143836,0.354366,1.68755,0,0,21.2318,2.28575,2.28575,40.5639,UNKNOWN,True,4536
flat75-87.cnf,C_lkk_cadical,1,3.21469,0.144904,0.305044,1.69404,0,0,0.567911,0,0,6.93258,UNKNOWN,True,5496
flat75-87.cnf,D_lkk_kissat,1,4.21241,0.184764,0.413037,2.90891,0,0,34.3397,3.22914,27.5688,59.9387,UNKNOWN,True,4600
flat75-87.cnf,E_lkk_selector,1,2.73484,0.129901,0.317533,1.59661,0,0,25.853,1.82662,17.6797,43.7071,UNKNOWN,True,4724
flat75-89.cnf,C_lkk_cadical,1,10.5379,0.145042,0.324048,1.60684,0,0,0.457521,0,0,14.0142,UNKNOWN,True,5392
flat75-89.cnf,D_lkk_kissat,1,3.16178,0.136877,0.312391,1.6726,0,0,24.1816,1.88307,16.0647,41.6408,UNKNOWN,True,4704
flat75-89.cnf,E_lkk_selector,1,2.89052,0.12779,0.308895,1.61685,0,0,21.8028,1.76517,13.568,41.4599,UNKNOWN,True,4588
flat75-9.cnf,D_lkk_kissat,1,11.0735,0.128429,0.286969,1.50797,0,0,20.3456,1.79175,12.1374,44.9168,UNKNOWN,True,4724
flat75-9.cnf,E_lkk_selector,1,3.2656,0.161281,0.338662,1.72141,0,0,24.8296,2.01634,16.8459,42.359,UNKNOWN,True,4700
flat75-9.cnf,C_lkk_cadical,1,2.97336,0.157289,0.321645,1.78282,0,0,0.653588,0,0,6.96826,UNKNOWN,True,5416
flat75-90.cnf,E_lkk_selector,1,11.4379,0.134964,0.314761,1.69655,0,0,22.822,1.85214,14.6741,48.4586,UNKNOWN,True,4532
flat75-90.cnf,C_lkk_cadical,1,2.47395,0.124191,0.262703,1.41794,0,0,0.584481,0,0,5.68224,UNKNOWN,True,5852
flat75-90.cnf,D_lkk_kissat,1,3.19344,0.136226,0.325888,1.75095,0,0,25.1911,2.09405,17.2851,43.3283,UNKNOWN,True,4716
flat75-91.cnf,C_lkk_cadical,1,3.80919,0.159822,0.339786,2.14264,0,0,0.669144,0,0,8.81331,UNKNOWN,True,5448
flat75-91.cnf,D_lkk_kissat,1,5.77337,0.243277,0.563707,3.0976,0,0,29.1823,2.83185,22.0142,57.1276,UNKNOWN,True,4528
flat75-91.cnf,E_lkk_selector,1,3.7616,0.176741,0.362177,1.8973,0,0,27.7071,2.27627,19.9834,53.2643,UNKNOWN,True,4700
flat75-92.cnf,C_lkk_cadical,1,3.40336,0.144417,0.355197,1.71979,0,0,0.617824,0,0,7.78952,UNKNOWN,True,5716
flat75-92.cnf,D_lkk_kissat,1,4.0174,0.191196,0.363112,2.15431,0,0,32.5192,2.64707,25.1662,57.0008,UNKNOWN,True,4604
flat75-92.cnf,E_lkk_selector,1,2.78399,0.138719,0.29054,1.5676,0,0,25.6119,1.8232,17.4351,44.9255,UNKNOWN,True,4696
flat75-94.cnf,C_lkk_cadical,1,13.6121,0.172621,0.378796,2.12176,0,0,1.00866,0,0,19.1797,UNKNOWN,True,5600
flat75-94.cnf,D_lkk_kissat,1,3.0883,0.159131,0.335182,1.94548,0,0,24.9014,2.04356,16.945,45.1086,UNKNOWN,True,4464
flat75-94.cnf,E_lkk_selector,1,2.74836,0.148956,0.298044,1.61476,0,0,28.5908,1.66693,20.2577,48.6659,UNKNOWN,True,4528
flat75-96.cnf,D_lkk_kissat,1,11.3561,0.139618,0.326913,1.67913,0,0,26.0571,2.30959,18.3667,53.5086,UNKNOWN,True,4592
flat75-96.cnf,E_lkk_selector,1,3.01311,0.127598,0.277693,1.5409,0,0,20.4975,1.80545,12.3029,36.7673,UNKNOWN,True,4716
flat75-96.cnf,C_lkk_cadical,1,3.28784,0.164559,0.340276,1.9497,0,0,0.748834,0,0,7.8174,UNKNOWN,True,5372
flat75-97.cnf,E_lkk_selector,1,10.2935,0.120836,0.273022,1.43204,0,0,19.6377,1.59522,11.2329,40.54,UNKNOWN,True,4692
flat75-97.cnf,C_lkk_cadical,1,2.38423,0.109455,0.233992,1.23094,0,0,0.650319,0,0,5.34774,UNKNOWN,True,5612
flat75-97.cnf,D_lkk_kissat,1,2.31577,0.118777,0.285153,1.51897,0,0,28.0954,1.69922,19.7946,46.1811,UNKNOWN,True,4528
flat75-98.cnf,C_lkk_cadical,1,2.28567,0.107389,0.243522,1.31913,0,0,0.530129,0,0,5.27106,UNKNOWN,True,5628
flat75-98.cnf,D_lkk_kissat,1,2.67005,0.124915,0.314081,1.52578,0,0,25.6932,2.06379,17.757,43.6965,UNKNOWN,True,4568
flat75-98.cnf,E_lkk_selector,1,3.78968,0.164173,0.278822,1.53941,0,0,27.7788,2.33897,20.1178,47.365,UNKNOWN,True,4640
flat75-99.cnf,C_lkk_cadical,1,2.7913,0.135132,0.269271,1.52925,0,0,0.494021,0,0,6.54211,UNKNOWN,True,5616
flat75-99.cnf,D_lkk_kissat,1,2.60156,0.110292,0.239566,1.27032,0,0,27.2808,1.49639,18.7771,44.1556,UNKNOWN,True,4688
flat75-99.cnf,E_lkk_selector,1,2.40671,0.113399,0.24996,1.31229,0,0,25.7872,1.47342,17.2607,40.1266,UNKNOWN,True,4752
g125.17.cnf,C_lkk_cadical,1,,,,,,,,,,60012.873474,,,1740
g125.17.cnf,D_lkk_kissat,1,,,,,,,,,,60008.529191,,,1720
g125.17.cnf,E_lkk_selector,1,,,,,,,,,,60013.70555,,,1552
g125.18.cnf,D_lkk_kissat,1,,,,,,,,,,60043.007665,,,1656
g125.18.cnf,E_lkk_selector,1,,,,,,,,,,60042.708984,,,1652
g125.18.cnf,C_lkk_cadical,1,,,,,,,,,,60047.687949,,,1680
g250.15.cnf,E_lkk_selector,1,,,,,,,,,,60048.415149,,,1564
g250.15.cnf,C_lkk_cadical,1,105.337,44.2001,0,0,0,0,1974.81,0,0,2187.65,UNKNOWN,True,68124
g250.15.cnf,D_lkk_kissat,1,,,,,,,,,,60016.464796,,,1700
g250.29.cnf,C_lkk_cadical,1,,,,,,,,,,60047.848941,,,1704
g250.29.cnf,D_lkk_kissat,1,,,,,,,,,,60049.752871,,,1620
g250.29.cnf,E_lkk_selector,1,,,,,,,,,,60006.654448,,,1692
par16-1-c.cnf,C_lkk_cadical,1,3.95689,0.335776,0.590104,0.203288,0,0,108.565,0,0,114.692,UNKNOWN,True,6584
par16-1-c.cnf,D_lkk_kissat,1,4.07177,0.320451,0.52076,0.196558,0,0,54.8424,2.39963,27.242,74.133,UNKNOWN,True,4444
par16-1-c.cnf,E_lkk_selector,1,3.17776,0.255468,0.446587,0.208944,0,0,86.3117,0,0,91.9899,UNKNOWN,True,6380
par16-1.cnf,C_lkk_cadical,1,18.5814,0.760039,0,0,0,0,126.292,0,0,147.023,UNKNOWN,True,6540
par16-1.cnf,D_lkk_kissat,1,6.63875,0.878881,0,0,0,0,102.047,3.46055,35.5075,124.061,UNKNOWN,True,4556
par16-1.cnf,E_lkk_selector,1,5.97365,0.786307,0,0,0,0,120.6,0,0,128.994,UNKNOWN,True,6408
par16-2-c.cnf,D_lkk_kissat,1,13.2232,0.345178,0.549934,0.222918,0,0,129.888,2.20095,32.0892,157.376,UNKNOWN,True,4520
par16-2-c.cnf,E_lkk_selector,1,3.29986,0.304681,0.518838,0.210331,0,0,59.3353,0,0,65.4666,UNKNOWN,True,6420
par16-2-c.cnf,C_lkk_cadical,1,3.10913,0.282109,0.441964,0.180157,0,0,51.8937,0,0,57.6304,UNKNOWN,True,6204
par16-2.cnf,E_lkk_selector,1,17.4712,0.796806,0,0,0,0,76.5624,0,0,97.0929,UNKNOWN,True,6560
par16-2.cnf,C_lkk_cadical,1,5.86146,0.821426,0,0,0,0,74.8643,0,0,82.9912,UNKNOWN,True,6552
par16-2.cnf,D_lkk_kissat,1,5.82056,0.83399,0,0,0,0,160.627,2.65618,33.2832,182.235,UNKNOWN,True,4464
par16-3-c.cnf,C_lkk_cadical,1,3.99137,0.355284,0.581148,0.231442,0,0,39.9053,0,0,46.7161,UNKNOWN,True,6424
par16-3-c.cnf,D_lkk_kissat,1,3.62388,0.297656,0.507084,0.210116,0,0,49.3524,1.95226,21.3047,68.9521,UNKNOWN,True,4428
par16-3-c.cnf,E_lkk_selector,1,3.53232,0.287629,0.454935,0.185257,0,0,30.3689,0,0,36.1523,UNKNOWN,True,6404
par16-3.cnf,C_lkk_cadical,1,5.61268,0.793431,0,0,0,0,36.4536,0,0,44.1846,UNKNOWN,True,6504
par16-3.cnf,D_lkk_kissat,1,4.23134,0.631828,0,0,0,0,70.432,2.27874,22.7107,85.8054,UNKNOWN,True,4560
par16-3.cnf,E_lkk_selector,1,4.9063,0.671065,0,0,0,0,31.8499,0,0,38.3932,UNKNOWN,True,6632
par16-4.cnf,C_lkk_cadical,1,19.0278,0.725468,0,0,0,0,17.5571,0,0,38.7977,UNKNOWN,True,5728
par16-4.cnf,D_lkk_kissat,1,6.01998,0.753662,0,0,0,0,73.1026,3.11462,26.2172,92.0332,UNKNOWN,True,4580
par16-4.cnf,E_lkk_selector,1,5.43318,0.743795,0,0,0,0,18.6277,0,0,26.3603,UNKNOWN,True,5848
par16-5-c.cnf,D_lkk_kissat,1,9.70417,0.27228,0.45059,0.173233,0,0,136.972,1.94751,18.9191,159.603,UNKNOWN,True,4428
par16-5-c.cnf,E_lkk_selector,1,3.15381,0.267405,0.44002,0.160353,0,0,51.3674,0,0,56.7918,UNKNOWN,True,6276
par16-5-c.cnf,C_lkk_cadical,1,2.98492,0.252172,0.456826,0.152066,0,0,44.2333,0,0,49.9206,UNKNOWN,True,6344
par16-5.cnf,E_lkk_selector,1,13.9827,0.655806,0,0,0,0,84.2335,0,0,100.336,UNKNOWN,True,6456
par16-5.cnf,C_lkk_cadical,1,4.25383,0.596131,0,0,0,0,87.8186,0,0,94.8352,UNKNOWN,True,6416
par16-5.cnf,D_lkk_kissat,1,4.86296,0.630512,0,0,0,0,128.355,2.47824,20.8333,147.036,UNKNOWN,True,4588
par32-1.cnf,C_lkk_cadical,1,,,,,,,,,,60016.46441,,,1692
par32-1.cnf,D_lkk_kissat,1,,,,,,,,,,60048.49804,,,1552
par32-1.cnf,E_lkk_selector,1,,,,,,,,,,60038.245933,,,1648
par32-2.cnf,C_lkk_cadical,1,,,,,,,,,,60038.150557,,,1656
par32-2.cnf,D_lkk_kissat,1,,,,,,,,,,60037.043777,,,1560
par32-2.cnf,E_lkk_selector,1,,,,,,,,,,60037.559941,,,1644
par32-3-c.cnf,C_lkk_cadical,1,,,,,,,,,,60051.622437,,,1652
par32-3-c.cnf,D_lkk_kissat,1,,,,,,,,,,60036.379826,,,1724
par32-3-c.cnf,E_lkk_selector,1,,,,,,,,,,60039.456707,,,1692
par32-4-c.cnf,D_lkk_kissat,1,,,,,,,,,,60043.911366,,,1624
par32-4-c.cnf,E_lkk_selector,1,,,,,,,,,,60021.454136,,,1652
par32-4-c.cnf,C_lkk_cadical,1,,,,,,,,,,60033.373964,,,1624
par32-5.cnf,E_lkk_selector,1,,,,,,,,,,60038.425194,,,1692
par32-5.cnf,C_lkk_cadical,1,,,,,,,,,,60036.439595,,,1720
par32-5.cnf,D_lkk_kissat,1,,,,,,,,,,60048.698291,,,1700
par8-1-c.cnf,C_lkk_cadical,1,2.21557,0.062177,0.093614,0.061558,0,0,0.305817,0,0,3.61619,UNKNOWN,True,5216
par8-1-c.cnf,D_lkk_kissat,1,3.01652,0.068757,0.11122,0.09691,0,0,18.0556,1.72795,1.72795,33.6567,UNKNOWN,True,4104
par8-1-c.cnf,E_lkk_selector,1,2.50935,0.069391,0.093953,0.065121,0,0,0.377831,0,0,4.79611,UNKNOWN,True,4812
par8-1.cnf,C_lkk_cadical,1,2.85031,0.246405,0,0,0,0,0.369167,0,0,4.10281,UNKNOWN,True,5104
par8-1.cnf,D_lkk_kissat,1,3.53599,0.25805,0,0,0,0,14.8239,1.82119,1.82119,29.9826,UNKNOWN,True,4200
par8-1.cnf,E_lkk_selector,1,3.06779,0.253347,0,0,0,0,0.378975,0,0,4.34905,UNKNOWN,True,4984
par8-2-c.cnf,C_lkk_cadical,1,11.7746,0.087558,0.136754,0.087143,0,0,0.454011,0,0,13.475,UNKNOWN,True,5204
par8-2-c.cnf,D_lkk_kissat,1,3.5402,0.07644,0.132901,0.070072,0,0,21.4567,1.9927,1.9927,42.5951,UNKNOWN,True,4056
par8-2-c.cnf,E_lkk_selector,1,2.50658,0.075498,0.119155,0.062213,0,0,0.494271,0,0,3.92946,UNKNOWN,True,5272
par8-2.cnf,D_lkk_kissat,1,15.8548,0.290162,0,0,0,0,22.5713,2.32147,2.32147,50.6656,UNKNOWN,True,4176
par8-2.cnf,E_lkk_selector,1,3.08705,0.255162,0,0,0,0,0.446481,0,0,4.4489,UNKNOWN,True,5208
par8-2.cnf,C_lkk_cadical,1,3.30823,0.293579,0,0,0,0,0.539966,0,0,4.90575,UNKNOWN,True,5424
par8-3-c.cnf,E_lkk_selector,1,8.95538,0.082441,0.12326,0.059578,0,0,0.328398,0,0,10.2349,UNKNOWN,True,5028
par8-3-c.cnf,C_lkk_cadical,1,2.18939,0.063982,0.116604,0.055359,0,0,0.304554,0,0,3.45196,UNKNOWN,True,4996
par8-3-c.cnf,D_lkk_kissat,1,2.99514,0.080922,0.122604,0.063917,0,0,16.0757,1.27596,1.27596,30.7547,UNKNOWN,True,4032
par8-3.cnf,C_lkk_cadical,1,3.55931,0.27749,0,0,0,0,0.542772,0,0,5.45789,UNKNOWN,True,5116
par8-3.cnf,D_lkk_kissat,1,3.28782,0.261183,0,0,0,0,20.7191,1.90342,1.90342,39.036,UNKNOWN,True,4148
par8-3.cnf,E_lkk_selector,1,3.42428,0.287642,0,0,0,0,0.580328,0,0,5.08037,UNKNOWN,True,5276
par8-4-c.cnf,C_lkk_cadical,1,2.14908,0.053246,0.101757,0.05053,0,0,0.275092,0,0,3.15748,UNKNOWN,True,4900
par8-4-c.cnf,D_lkk_kissat,1,2.16206,0.076435,0.123572,0.07939,0,0,18.3597,1.3386,1.3386,30.8266,UNKNOWN,True,4008
par8-4-c.cnf,E_lkk_selector,1,2.84558,0.068565,0.136046,0.064327,0,0,0.365203,0,0,4.33161,UNKNOWN,True,5020
par8-4.cnf,C_lkk_cadical,1,11.0943,0.254603,0,0,0,0,0.582005,0,0,13.0798,UNKNOWN,True,5344
par8-4.cnf,D_lkk_kissat,1,3.21141,0.279341,0,0,0,0,19.6177,1.58626,1.58626,33.577,UNKNOWN,True,4148
par8-4.cnf,E_lkk_selector,1,2.87205,0.239978,0,0,0,0,0.533614,0,0,4.91094,UNKNOWN,True,5276
par8-5-c.cnf,D_lkk_kissat,1,11.5496,0.098773,0.161015,0.098797,0,0,24.7346,2.12134,2.12134,50.8043,UNKNOWN,True,4164
