instance,stratum,domain,selector_choice,selector_reason,lkk_cadical_par2_ms,lkk_kissat_par2_ms,selector_par2_ms,oracle_par2_ms,regret_ms,picked_faster,harmful,tie,selector_ms
002.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
004.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ET-256-K-55.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ET-256-K-70.sanitized.cnf,no_useful_detected_structure,competition_main,,,53704.8689,120000.0,120000.0,53704.8689,66295.1311,False,True,False,
1-ET-512-K-110.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ET-512-K-96.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-TC-256-K-64.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-TC-256-K-68.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ZC-512-K-60.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ZC-512-K-61.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ZC-512-K-63.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ZC-512-K-64.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ZC-512-K-65.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
1-ZC-512-K-67.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
170058440.cnf,resource_allocation_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
2bitadd_11.cnf,cardinality_exact_r_heavy,planning_scheduling,kissat,"open_cardinality_structure(boxes=66,registry=UNKNOWN)",17.66703,116.752169,116.938215,17.66703,99.271185,False,True,False,
2bitcomp_5.cnf,cardinality_exact_r_heavy,planning_scheduling,kissat,"open_cardinality_structure(boxes=30,registry=UNKNOWN)",18.377821,34.143651,66.158057,18.377821,47.780236,False,True,False,
2bitmax_6.cnf,cardinality_exact_r_heavy,planning_scheduling,kissat,"open_cardinality_structure(boxes=46,registry=UNKNOWN)",18.183662,66.679986,67.202578,18.183662,49.018916000000004,False,True,False,
2dlx_ca_bp_f_liveness.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
3bitadd_31.cnf,cardinality_exact_r_heavy,planning_scheduling,kissat,"open_cardinality_structure(boxes=310,registry=UNKNOWN)",920.187984,468.028659,468.256869,468.028659,0.22820999999999003,False,True,False,
3bitadd_32.cnf,cardinality_exact_r_heavy,planning_scheduling,kissat,"open_cardinality_structure(boxes=316,registry=UNKNOWN)",267.16044,417.508526,366.804313,267.16044,99.64387299999999,False,True,False,
3blocks.cnf,cardinality_exact_r_heavy,planning_scheduling,cadical,"default_in_process_cadical(boxes=9,recovery=COMPLETE,registry=UNKNOWN)",66.184886,166.783668,66.093798,66.184886,-0.09108799999999917,False,False,False,
4blocks.cnf,no_useful_detected_structure,planning_scheduling,cadical,"default_in_process_cadical(boxes=0,recovery=COMPLETE,registry=UNKNOWN)",267.64949,266.834859,216.873674,266.834859,-49.961185,False,False,False,
6s130-opt.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=144361),120000.0,52606.474717,53714.72024,52606.474717,1108.245523000005,False,True,False,
Break_18_32.xml.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Break_20_72.xml.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Break_unsat_04_03.xml.cnf,resource_allocation_like,competition_main,kissat,"open_cardinality_structure(boxes=24,registry=UNKNOWN)",35.355776,117.966178,117.721929,35.355776,82.366153,False,True,False,
Break_unsat_14_23.xml.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Break_unsat_16_27.xml.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Break_unsat_18_31.xml.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Circuit_multiplier22.cnf,no_useful_detected_structure,competition_main,cadical,"default_in_process_cadical(boxes=0,recovery=COMPLETE,registry=UNKNOWN)",49804.77128,120000.0,48549.037663,49804.77128,-1255.733616999998,False,False,False,
DLTM_twitter774_83_17.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ER_400_20_4.apx_2_DC-AD.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ER_400_20_4.apx_2_DC-ST.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ER_400_20_7.apx_1_DC-AD.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ER_400_20_7.apx_2_DC-AD.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ER_400_20_7.apx_2_DC-ST.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ER_500_30_3.apx_1_DC-ST.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
FmlaEquivChain_4_6_6.sanitized.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=437952),20352.812591,15978.181951,16631.783776,15978.181951,653.6018249999997,False,True,False,
FmlaImplyChain_3_7_7.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
FmlaImplyChain_3_7_8.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-175-1251868.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-175-7416734.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-180-11710376.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-185-152478531.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-185-19924337.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-185-75415683.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-190-104806020.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-190-358004741.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Folkman-190-66337703.sanitized.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
GracefulGraph-K05-P02_c18.cnf,matching_hall_like,competition_main,kissat,"open_cardinality_structure(boxes=85,registry=UNKNOWN)",44495.823541,7545.853225,7345.396071,7545.853225,-200.45715399999972,False,False,False,
HCP-446-105.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ITC2021_Early_10.xml.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ITC2021_Early_3.xml.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=125980),419.066718,719.956268,619.046056,419.066718,199.97933800000004,False,True,False,
ITC2021_Middle_1.xml.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
MASG0_72_keystream76_0.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
Ptn-7824-b18.cnf,matching_hall_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
REGRandom-K4-L1-Seed30.sanitized.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=825728),120000.0,9902.246689,11105.818131,9902.246689,1203.5714420000004,False,True,False,
REGRandom-K4-L2-Seed35.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
SGI_30_60_19_60_6-dir.shuffled-as.sat03-112.cnf,cardinality_exact_r_heavy,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
StConn_7_128.sanitized.cnf,cardinality_exact_r_heavy,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
StConn_8_32.sanitized.cnf,cardinality_exact_r_heavy,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
VanDerWaerden_2-3-14_186.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
WS_500_16_70_10.apx_1_DC-ST.cnf,resource_allocation_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
WS_500_16_70_10.apx_2_DC-AD.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
WS_500_16_90_70.apx_2_DC-AD.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_100_4_sat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_100_9_sat.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=248470),120000.0,29138.804871,28337.366513,29138.804871,-801.4383579999994,False,False,False,
af-synthesis_stb_50_100_9_unsat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_120_4_sat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_140_1_unsat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_140_3_unsat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_200_0_unsat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_200_4_unsat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_40_2_unsat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
af-synthesis_stb_50_40_9_unsat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
aim-100-1_6-no-1.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=10,recovery=COMPLETE,registry=UNKNOWN)",9.684407,66.483267,9.761315,9.684407,0.07690799999999953,False,True,False,
aim-100-1_6-no-2.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=16,registry=UNKNOWN)",9.659002,33.88154,66.179614,9.659002,56.520612,False,True,False,
aim-100-1_6-no-3.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=13,recovery=COMPLETE,registry=UNKNOWN)",9.534565,66.702188,18.550409,9.534565,9.015843999999998,False,True,False,
aim-100-1_6-yes1-1.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=15,recovery=COMPLETE,registry=UNKNOWN)",9.929295,34.19725,18.369557,9.929295,8.440262,False,True,False,
aim-100-1_6-yes1-2.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=17,registry=UNKNOWN)",17.68016,34.015328,33.670577,17.68016,15.990417,False,True,False,
aim-100-1_6-yes1-3.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=13,recovery=COMPLETE,registry=UNKNOWN)",17.744539,67.175057,9.73573,17.744539,-8.008809,False,False,False,
aim-100-1_6-yes1-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=17,registry=UNKNOWN)",9.280649,33.804085,65.923039,9.280649,56.642390000000006,False,True,False,
aim-100-2_0-no-1.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=12,recovery=COMPLETE,registry=UNKNOWN)",18.618656,33.674265,9.592124,18.618656,-9.026532000000001,False,False,False,
aim-100-2_0-no-2.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=16,registry=UNKNOWN)",9.67488,66.521966,66.598963,9.67488,56.924082999999996,False,True,False,
aim-100-2_0-no-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=18,registry=UNKNOWN)",18.064849,33.794871,35.122634,18.064849,17.057785,False,True,False,
aim-100-2_0-no-4.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=14,recovery=COMPLETE,registry=UNKNOWN)",17.982856,67.288264,18.58089,17.982856,0.5980339999999984,False,True,False,
aim-100-2_0-yes1-1.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=16,registry=UNKNOWN)",9.646765,33.82253,66.789133,9.646765,57.142368000000005,False,True,False,
aim-100-2_0-yes1-2.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=17,registry=UNKNOWN)",9.640965,67.398516,33.985849,9.640965,24.344884,False,True,False,
aim-100-2_0-yes1-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=17,registry=UNKNOWN)",9.812049,33.937965,34.159081,9.812049,24.347032,False,True,False,
aim-100-2_0-yes1-4.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=14,recovery=COMPLETE,registry=UNKNOWN)",17.860345,33.797768,9.688489,17.860345,-8.171855999999998,False,False,False,
aim-100-3_4-yes1-1.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=17,registry=UNKNOWN)",18.650478,66.673847,67.861558,18.650478,49.21108,False,True,False,
aim-100-3_4-yes1-2.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=15,recovery=COMPLETE,registry=UNKNOWN)",17.697912,33.850011,17.802041,17.697912,0.10412900000000036,False,True,False,
aim-100-3_4-yes1-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=16,registry=UNKNOWN)",9.417872,67.654431,33.671466,9.417872,24.253594000000003,False,True,False,
aim-100-3_4-yes1-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=18,registry=UNKNOWN)",17.915603,67.032166,66.858047,17.915603,48.942443999999995,False,True,False,
aim-100-6_0-yes1-1.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=20,registry=UNKNOWN)",34.742226,66.806609,34.125635,34.742226,-0.6165909999999997,False,False,False,
aim-100-6_0-yes1-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=22,registry=UNKNOWN)",17.790376,67.122267,33.976803,17.790376,16.186427,False,True,False,
aim-100-6_0-yes1-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=20,registry=UNKNOWN)",18.005732,33.921802,66.266046,18.005732,48.26031400000001,False,True,False,
aim-200-1_6-no-1.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=26,registry=UNKNOWN)",17.725153,66.321633,33.921871,17.725153,16.196718000000004,False,True,False,
aim-200-1_6-no-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=28,registry=UNKNOWN)",9.510172,66.575641,33.770328,9.510172,24.260156,False,True,False,
aim-200-1_6-no-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=28,registry=UNKNOWN)",35.568195,67.922795,34.108157,35.568195,-1.4600380000000044,False,False,False,
aim-200-1_6-yes1-1.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=30,registry=UNKNOWN)",18.583328,67.133199,67.634802,18.583328,49.05147399999999,False,True,False,
aim-200-1_6-yes1-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",18.089096,33.888271,66.812714,18.089096,48.723618,False,True,False,
aim-200-1_6-yes1-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",18.150527,67.694038,67.420865,18.150527,49.27033800000001,False,True,False,
aim-200-2_0-no-1.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=31,registry=UNKNOWN)",18.457418,66.458323,66.395155,18.457418,47.937737,False,True,False,
aim-200-2_0-no-2.cnf,cardinality_exact_r_heavy,crafted_structured,kissat,"open_cardinality_structure(boxes=23,registry=UNKNOWN)",34.873277,66.773246,66.629728,34.873277,31.756451,False,True,False,
aim-200-2_0-no-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",18.427529,66.861514,67.800244,18.427529,49.37271500000001,False,True,False,
aim-200-2_0-no-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=26,registry=UNKNOWN)",17.679728,33.96061,67.007378,17.679728,49.327650000000006,False,True,False,
aim-200-2_0-yes1-1.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",34.455142,66.919769,33.783139,34.455142,-0.6720030000000037,False,False,False,
aim-200-2_0-yes1-2.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",17.677442,66.297292,34.28932,17.677442,16.611877999999997,False,True,False,
aim-200-2_0-yes1-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",35.033241,33.584325,67.257058,33.584325,33.672733,False,True,False,
aim-200-3_4-yes1-2.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",18.654298,117.226565,117.848515,18.654298,99.19421700000001,False,True,False,
aim-200-3_4-yes1-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",18.342767,66.28846,117.759074,18.342767,99.416307,False,True,False,
aim-200-3_4-yes1-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",17.942153,117.743554,117.318231,17.942153,99.37607799999999,False,True,False,
aim-200-6_0-yes1-1.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",18.508707,66.84882,66.756216,18.508707,48.247508999999994,False,True,False,
aim-200-6_0-yes1-2.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",34.641282,67.297109,66.956834,34.641282,32.315552000000004,False,True,False,
aim-200-6_0-yes1-3.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",18.409225,66.602067,66.819896,18.409225,48.410671,False,True,False,
aim-200-6_0-yes1-4.cnf,resource_allocation_like,crafted_structured,kissat,"open_cardinality_structure(boxes=37,registry=UNKNOWN)",18.340998,66.828859,67.527742,18.340998,49.186744000000004,False,True,False,
aim-50-1_6-no-2.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=4,recovery=COMPLETE,registry=UNKNOWN)",9.690768,34.346149,9.375118,9.690768,-0.31564999999999976,False,False,False,
aim-50-1_6-no-4.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=8,recovery=COMPLETE,registry=UNKNOWN)",17.987023,34.009809,9.455237,17.987023,-8.531786,False,False,False,
aim-50-1_6-yes1-1.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=7,recovery=COMPLETE,registry=UNKNOWN)",35.279412,33.863123,10.012111,33.863123,-23.851012,False,False,False,
aim-50-1_6-yes1-2.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=9,recovery=COMPLETE,registry=UNKNOWN)",9.643607,66.963874,18.428984,9.643607,8.785377,False,True,False,
aim-50-1_6-yes1-3.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=7,recovery=COMPLETE,registry=UNKNOWN)",9.689507,34.071969,17.479162,9.689507,7.789654999999998,False,True,False,
aim-50-1_6-yes1-4.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=8,recovery=COMPLETE,registry=UNKNOWN)",18.657002,66.815231,9.909669,18.657002,-8.747333,False,False,False,
aim-50-2_0-no-1.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=9,recovery=COMPLETE,registry=UNKNOWN)",18.086606,34.446146,10.466733,18.086606,-7.619873,False,False,False,
aim-50-2_0-no-2.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=6,recovery=COMPLETE,registry=UNKNOWN)",35.259904,67.237535,9.92446,35.259904,-25.335444,False,False,False,
aim-50-2_0-no-3.cnf,cardinality_exact_r_heavy,crafted_structured,cadical,"default_in_process_cadical(boxes=6,recovery=COMPLETE,registry=UNKNOWN)",9.569181,66.293227,17.989944,9.569181,8.420763,False,True,False,
aim-50-2_0-no-4.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=6,recovery=COMPLETE,registry=UNKNOWN)",17.827453,34.288929,17.560771,17.827453,-0.2666819999999994,False,False,False,
aim-50-2_0-yes1-1.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=9,recovery=COMPLETE,registry=UNKNOWN)",17.800536,33.92375,17.744113,17.800536,-0.05642300000000233,False,False,False,
aim-50-2_0-yes1-2.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=8,recovery=COMPLETE,registry=UNKNOWN)",10.018608,66.173917,18.46066,10.018608,8.442052,False,True,False,
aim-50-2_0-yes1-3.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=9,recovery=COMPLETE,registry=UNKNOWN)",17.587019,33.811226,9.628224,17.587019,-7.958795000000002,False,False,False,
aim-50-3_4-yes1-1.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=8,recovery=COMPLETE,registry=UNKNOWN)",18.203233,66.76888,9.37547,18.203233,-8.827763000000001,False,False,False,
aim-50-3_4-yes1-3.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=12,recovery=COMPLETE,registry=UNKNOWN)",18.762075,66.838819,17.938241,18.762075,-0.823833999999998,False,False,False,
aim-50-6_0-yes1-1.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=10,recovery=COMPLETE,registry=UNKNOWN)",9.385021,33.961317,9.660272,9.385021,0.2752510000000008,False,True,False,
aim-50-6_0-yes1-2.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=11,recovery=COMPLETE,registry=UNKNOWN)",17.999365,66.944302,9.475969,17.999365,-8.523396000000002,False,False,False,
aim-50-6_0-yes1-3.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=9,recovery=COMPLETE,registry=UNKNOWN)",17.876629,34.557245,9.423359,17.876629,-8.453270000000002,False,False,False,
aim-50-6_0-yes1-4.cnf,resource_allocation_like,crafted_structured,cadical,"default_in_process_cadical(boxes=10,recovery=COMPLETE,registry=UNKNOWN)",18.290228,66.675092,18.02403,18.290228,-0.26619799999999927,False,False,False,
ais10.cnf,structural_not_closed_by_flow,matching_capacity,cadical,"default_in_process_cadical(boxes=19,recovery=COMPLETE,registry=COMPLETE)",34.409725,66.470016,34.593937,34.409725,0.18421199999999516,False,True,False,
ais12.cnf,structural_not_closed_by_flow,matching_capacity,cadical,"default_in_process_cadical(boxes=23,recovery=COMPLETE,registry=COMPLETE)",66.87876,117.587818,67.185757,66.87876,0.3069969999999955,False,True,False,
ais8.cnf,structural_not_closed_by_flow,matching_capacity,cadical,"default_in_process_cadical(boxes=15,recovery=COMPLETE,registry=COMPLETE)",34.192241,66.994638,17.984643,34.192241,-16.207598000000004,False,False,False,
anomaly.cnf,resource_allocation_like,planning_scheduling,cadical,"default_in_process_cadical(boxes=9,recovery=COMPLETE,registry=UNKNOWN)",9.731246,67.710441,18.397569,9.731246,8.666323,False,True,False,
apn-sbox5-cut3-symmbreak.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
asconhashv12_opt64_H11_M2-MxJOnbQIXNd_m5_6.c.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
asconhashv12_opt64_H11_M2-tBi5i1RIgRz_m0_1_U23.c.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
asconhashv12_opt64_H5_M2-xEJ8F_m0_3_U5.c.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
asconhashv12_opt64_H6_M2-PgbpwX_m0_4_U1.c.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
barman-pfile06-022.sas.ex.7.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
battleship-14-26-sat.cnf,matching_hall_like,competition_main,cadical,"default_in_process_cadical(boxes=14,recovery=COMPLETE,registry=UNKNOWN)",4635.200525,1069.912243,4484.203012,1069.912243,3414.290769,False,True,False,
bf1355-075.cnf,resource_allocation_like,eda_circuit_fault,kissat,"open_cardinality_structure(boxes=418,registry=UNKNOWN)",34.503694,117.404885,117.916036,34.503694,83.412342,False,True,False,
bf1355-638.cnf,resource_allocation_like,eda_circuit_fault,kissat,"open_cardinality_structure(boxes=411,registry=UNKNOWN)",34.43226,67.337072,116.529746,34.43226,82.097486,False,True,False,
bf2670-001.cnf,resource_allocation_like,eda_circuit_fault,kissat,"open_cardinality_structure(boxes=286,registry=UNKNOWN)",34.327873,66.377724,66.180841,34.327873,31.852968000000004,False,True,False,
bmc-galileo-8.cnf,no_useful_detected_structure,eda_formal_verification,kissat,large_formula(clauses=294821),1371.735778,819.625682,819.393022,819.625682,-0.23266000000000986,False,False,False,
bmc-ibm-1.cnf,no_useful_detected_structure,eda_formal_verification,cadical,"default_in_process_cadical(boxes=0,recovery=COMPLETE,registry=UNKNOWN)",166.960044,267.509073,166.941134,166.960044,-0.01891000000000531,False,False,False,
